videoId,title_sentiment,description_sentiment
_tTlgPURGL4,0,0
wg5zgB-dbpY,0.34,0
M34NqLsXbHg,0,-0.4184
8CTxbQ6cdUw,0,0.4019
A95J_QzzWAQ,0,0
58KXLPE7M_s,0.2732,0.9176
I_77e8ljUd0,0.5972,0.9914
YLJpoBFvUes,0.6249,0.6399
u4tf_opBWtQ,0.34,0
H467gV5QVpE,0.368,0.9773
HzF9A_frRjM,0,0
mqoldJ1Zn_0,0.2714,0.9912
ANZLwA5TDe4,0.8478,0.9998
BNUjCJxFBe8,0,0.9371
tabFnp6zfsM,0,0
qEUGOyjewD4,0,-0.5423
Igq527rY1-o,-0.3647,0.9804
6CHkKCJ70vs,0,0
Bz80nMxh1ms,-0.6514,0.8639
GmooP8fMTbM,0.5106,0.9825
vfCk_1KWpa4,-0.1027,0.9683
IalII0uE0NM,0,0
XKjqyFQj9HE,-0.5423,0.9952
3Ayxc7tQaiI,0.5994,0.99
tFCwZScxdBY,0,0
RT0WEl_qSwo,-0.5423,0
jT2_Po-vo2Y,-0.7345,0.8564
t6ftzj9IgiU,0,-0.8495
iwzVAckyLqU,-0.0772,0
q20yauJateE,-0.5719,0.9823
tyL-p6QdHAY,0.6037,-0.7127
Cx5RQQODTxE,0,0
_8fU2QG-lV0,-0.6908,0.995
O2W2Q51dxoo,0.6486,0.9945
KC2gnfQbXtw,0,0.25
1y4LlY-on3k,-0.128,0.9176
obppCkYGqI8,0.8051,0.9631
4CS0ZCkavco,0,0
GxkHYfaQhCU,0,0
r3zNlok4BWo,0.2263,0.3182
cIEPbP6_Slk,0.516,-0.128
-eT90Euo_zs,0,-0.7185
uXNjNcqW4kY,0,0.34
Q_1KLhfDFQU,0,-0.0516
__TgL0JVktA,-0.5399,0.9916
5yCuS380lzc,0.25,0.9723
7F1cC2dpMIg,0,0.8034
3F3M05y4d5Q,0,0
mh1yaoQJbFw,0.8316,-0.1027
03pU4C8uGbk,-0.3182,0.9942
fsysmiCZjcw,-0.9287,-0.9829
uVskVnNQ9lk,0,0.8975
6tz1_znrbmc,0,0.8762
9aAx90ymCZI,0,0.9868
6FYTkYgBLDU,0,0
r0beJDetZNc,0,0.9334
x2e4wRwiIak,0,0
i_SlHN8qJHU,-0.7983,-0.6523
Y_Ovm7Bn91w,0,0
FPpjf0sPG3E,0,0
_ex8KWzr5AE,-0.7645,-0.9994
96sj2A2LqyE,0,0
Cpf_a3cqW1k,0.4404,0.9968
NdOUtHZX9iA,0,-0.1431
dlFA0Zq1k2A,0,0
BrI4l5WDxnQ,0,0.9959
JlsGyJs40FQ,0,0.8999
np95BsPZSEk,0,-0.7149
0ZBD2tcKOU4,0,0.8807
KwownRdM4cI,0.5106,0.997
zMGKSIeRJlM,0,0.9966
Dzv7vaWgDws,0,-0.6705
i8WX31JRdgs,0.2023,0.4184
phDPPZaPlUw,0,-0.7034
ZyIOOFhMS_o,0,-0.7034
2MKY39hi_xk,0,-0.7034
XzDmEk5nDWQ,0.5994,0.9136
vp78xVShfR4,-0.7269,0.971
dixcUtiYBcw,0.4404,0.5106
LP_7-PZ_cUI,0,0.6486
jqHlpdVRmIs,0,0
9n5bMBE7VKI,0.6369,0.972
0DmrtyUPXGE,0,0.9001
Zgf5KRvu4Ig,0,0.7739
LoejYn2BFBs,0.3182,0.8986
EM_AokBUPN0,0,0
7rW_pX-Nk0U,0,0
4aKhZjVj55g,0,0
gxgeEZdneBU,0,0
J1TL-EQWtvo,0.4939,0.973
6uChwZw0HKk,0,0.5538
NUAnbLPAJPE,0,0
rmgwyQOl6Zk,0,0
TY2VXmtZzPI,0,-0.4039
8hC0Evq9xUM,0.0516,0.9278
KStDvQcZe2s,0,0.9698
GFJlhv_uk2w,0,0
dJV-pFMJdmc,0,0
g49G0Rj3l_M,0,0
3SnzW4hoi4E,0,0
vfzbRrCxmsA,0,0
chXKA41cec4,0,0.8834
J4GQxzUdZNo,0,0
LZ_YUOr-tYw,0,0.8834
2ovhbT-Iulc,0.765,-0.1733
z-pRVQEq_r4,-0.25,-0.25
ekuyFWaWlUA,0,0.7605
tf1_k1gjpxg,0,0.4215
03PTjQju0lc,0,0.7399
OaIdlsTOQdI,0.3612,0
HyxISghwldM,0,-0.399
K1tb_LcVXdM,0,0.6449
aPma89fb2MI,0,0.3182
ooAS5aEpM5A,-0.0516,-0.2023
BqAC8fuL_sU,0,0.3939
ukysfF-tSrU,0,0
OZIZ84mid2Y,0,0
eXWj9mcn7PY,0,0.9127
jOzny2h6CE0,0,0
VNhn7pwj5EY,0,0
g6g6UVeaVCY,0,0
fwhk3T-kk4A,0,0.4184
4ohcbPyt6-c,0,0.6486
C62kTdvEBgY,-0.34,0.9973
Im6JmEn9JWg,0.0772,0.9406
RzK_N_d3dZQ,-0.4404,0.7493
poIRo1SU4YQ,-0.5859,0
9DYZwTe7LQw,0,0.9499
vmlzDtf7VzI,0.6369,0.8936
hCOXFCe4pt0,0.4939,0.9452
1Ehwr4Q4RjM,0,0
LKp566FpKu0,0,0.8733
PYGODWJgR-c,-0.4201,-0.4188
Ri6wvGjuoOg,0,0.9628
KySFp0w7-hE,0,0.2824
CcNq8bqkUBI,0,0.9796
2c4IP0C87CM,0,0.8206
P6EAVMF_b5Y,0,0
dl3h3foQXLE,0,0
SjrnCyo5pqs,0,0.8688
-y99BqJ6qyc,0,0.9884
dc0fkqFAic4,-0.1779,0.9863
hneIbM0wT5Q,-0.8074,-0.7717
-KYvOrS323c,0,0.4574
E8W2bSRdAAw,0,0.9096
ULqJZYPRxS4,0.4019,0
yXWmOBx8lfM,0.4019,0
enSgvtaLH7o,0,0
S93qJVUawnU,0,0
XxYLSl9jO50,0,0
q3Nbxmla0zw,0.4019,0
qxh-p1BuM7o,0,0
ZQ2RLVwApEc,0,0
KliNXZi4EGg,0.128,0.8429
46NqmTvB3uU,0.2023,0
7t6m0k_Ki9g,0,0.7717
mHp98qei0mU,0,0.5093
fZhQ73t2NhM,0,-0.5994
OJvtrj5DCg4,0,0
DZThR680s6A,0,0
pQdNFTzsCKo,0,0
SIBPjOmLWdQ,0,0.7598
zdHHQfOJN7U,0,0.3578
sWT8eOjxkck,0,0
HNjQ1yV16sw,0.34,-0.5574
L8YhajlNT7E,-0.34,0.8708
F6nnkLSovWM,0,0.327
efbS2_ayE9E,0.3254,0.7482
2UI0Tdd4z3w,0.6723,-0.3331
4YZtdsUBVSA,0.4404,0.982
NKbcj4l6-Iw,0,0.9786
slQZbx4RXdo,0,0
Hwe9C3VrOnw,0,0.5267
SZJEEe7ptSs,0,0.296
sF7Z8nVGnBY,0,0.9876
IXy38uNZKa4,0,0
czqIL35FZOc,0,0.995
VthzWAnCjHo,0,0.9957
FAKKVmtPuWc,0,0.9957
MlbK8HuSdGY,0,0
i2l_frOaLK8,0,0.7574
Oufremzw7d8,-0.128,0.9176
vKaAVwMWhQ4,-0.872,-0.9875
RN_QEKliNdQ,0,0
LdGajz04-8M,0,0
hNkvcE-5GRs,0,0.9952
bZCOJh_rhvA,0,0.9959
Uhkob_z5OhM,0,0.9956
HPJ-hXzKuhU,0,0
zwewXVMBOAI,0.3612,0.6124
Gq59egL20dg,0.5423,0.9976
sZSW6GLTRGo,0.9329,0.9744
zk97Pzv7yus,0.3647,0.894
mav2kkvakGY,-0.296,0.8962
vBlvhdU7RzE,0,0
IgrxfhMi9Yo,0,-0.0258
MiLlgPgxLDc,-0.4019,-0.7096
pPEoQNqBSSY,0,-0.3382
u1uHqlTSgvk,0,0
PLQTEag65KE,0,0
ld5lc9IHM80,0,0
I5qDgOE9nKc,0.2323,-0.4389
S78zXzzFF9Y,0,0
udUZA1csKyA,0.4588,0
2lO2tZixpcg,0,0
K-us3L6nK5Q,0,0
ztLnxH47lrc,0,0
lzkQZ5nGO2w,0,0.765
7YjchArg_CQ,0,0
HHh3Rg5zoB8,0,0
vDAao4KsIDk,0,0
_6qTWYcVbMw,0,0.9905
Y0XvYPyXdZY,0,0.3612
k7I-Zeb4WyU,0,0.1027
eJ4UdE_Njfk,0.6841,0.5994
RG6LqM_xLk0,0,0
2aeugT6_iqs,0,0
B2W65ENUm0M,0.3818,0.3818
_BUbgTc5y7Y,0.5859,0.5859
Lw_7x_ciaTA,0,-0.2942
LtaSUsLCXSU,0,0
9l1C2THSbU4,0,0.9916
L4xiLUjCi2A,0,0.9731
Pt8BHMFsApI,-0.5871,-0.296
eZof7X-1E-U,0,0.9223
piuxLy8ArSI,0.6408,-0.2384
Xk-NZglizJI,0,-0.9593
hubf7c4SqwI,0,0
UD-JLVHXdUY,0,0
g02MSBzFf3M,0,0.6038
4cY0af9dsLo,0.4404,0.4404
rW0qsmIbU7U,0.8207,0
4j2qdS2Bayc,0,0.9435
Ot0fe9zu-Os,0.4767,0.4767
XOsHezhq35A,0,0.9928
vcWvGAc0wzk,0,0.4329
3HnAJLFLpiY,0,-0.4215
FojIpy39IwU,0,0.9436
PTHiVwI5Blw,0,-0.5267
PyAllrNtkBc,-0.1531,-0.7184
dCAuwl47Xnc,0,0
CgEUprg3duk,0,0.9445
4lZFw-adIig,0,0.6124
SS3uXgGGPPE,0,0.9176
YevxA9gcxZ0,0,0
Ig3zALyVLV4,0,-0.4215
7dPzj-MYfwc,0,0
3V6081WL5pA,0,0
tbQe4h4Ghe4,0,0
N7bidnNDBf8,0,0
mepefc6WSCQ,0,0
sTXTd6fAGxo,0,0
YN2MvYnmvZI,0,0
emwgDIFW9yc,0,-0.7384
UQojogS849E,0,0
PEvugI0Hvt4,0.5859,0.8481
2iAqEhxJ_v0,0,0
zj2lVk5GhKU,0,0
TMTDML5pLno,0,0.8832
6NsQ2QGD8vA,-0.296,0
Z0MZVrF12Vc,0,-0.9584
zKZ5CLLvpa8,0,0
JH-H5FEnP24,0,0.4588
ZMEHyrfoa7w,0,-0.1027
Mm82d4HhImU,0,0.9452
chMIHiMRX8I,0,0.9827
n9aHbOlETVk,0,0
K9gRYD4lPVE,0,0
KR-JhpmwPCI,0,0
SGJ5cZnoodY,0,0.9609
Jq70n0rUT8s,0,0.4404
RVRwR4RuJo4,0,0.6887
VyDlsquhkT8,0,0.3612
nCiRCuIqLk4,0.1027,0.8343
sZDqhkLpYsI,0,-0.5696
iru-mWZDyK8,0,0
T4TonbIeOSo,0,0
n06uwRvNBT4,0,0.9671
OvgzCVXZZE0,0,0.6597
vIXWXWXZRIA,0,0.4404
DpdYcSVmmj8,0,0.8979
AKep-QVs6ag,0,0
zS66gRdyw3k,0.6597,0.9599
iaJw1_nbcVo,0,0
INwcKoevWz0,0,0.9703
xIWhjT1qDz8,0,0.6901
353lHGbvu8o,0,-0.6369
VtxWPRn9XUk,-0.6249,0.282
C5oIFgljMMo,0,-0.4926
ICmuDCpDARQ,0,0.9972
wC4w3qEVfMc,0.4215,-0.913
-yV-oa8CrgA,0.7574,0.9957
v8FoAa5cVPQ,0,0
zf2PpluRKSY,0,-0.924
DyWJfzpOeVc,0.6124,0.4215
ifXb9PlIsBw,0.3182,0.9267
-_tvJtUHnmU,-0.296,0.6958
CpT9cHeAMa8,0,0.4404
wF_3BgSTWZA,0,0
5sChSu8SjXQ,0,0
Kw6KfKIWXVg,0,0.7172
npsbhjPv4fA,0,0
yA8qFhcHEZk,0,0
jLQVv-ouad8,0,0
gz5FHJXwpSE,0.4019,0
_x1LoUKSIdU,0,0
5tSSllCFz28,0,0.5972
FYoN1b04ViQ,0,-0.1984
lajV5anQGE0,0,0
-MecRh_L4e4,0,0.8065
5GifSYg-8IQ,0.4215,0.9822
Byl_YRF-Fm8,0,-0.296
RyWFB2cXOms,0,0
cmtsUFsUGu4,0,0.4215
kTwAV97Vdjg,0,0
vRkMG-rp_NU,0,0.8176
aBlzPncw9gQ,0,0
NXBt1Uui9Z8,0,-0.296
KyzcYv707AQ,0,0.701
nEoZrJpyi2I,0,0
HVu9yUiJhD8,0,0.9849
ovRDBDFtEpY,0,0.9968
aWGLaqidPBc,0,0
ORRN4O9Sw9Q,-0.5622,0.8465
KiY92b239es,0.2023,0.9097
wvX7i8Ym1A0,0,0
yfucpAEpeo0,0.4019,0
zkGsrfbQX9I,0,-0.738
vJxWKColeQg,0.5106,-0.9378
5ChCYOEQwTc,0,0.3818
Rj-OdIsrItw,0,0
pr73736Lsb0,0.4404,0.9909
RBRiMQzgop4,0,0.2732
JWL_hD26tUA,0,0
fvLw021rVN0,-0.5994,-0.9223
NyXeba64g3w,-0.05,0.9978
bp6z0whxTz0,0,0
4GN2VrI0swE,0.34,0.9825
2O6uQ5OvLHs,0,0.4137
OJiLtLKIh9s,0,0.6412
gYGfTWei7E4,-0.6486,-0.9118
8lxZ4bZ8Pk8,0.34,0.8885
M9TzjEKybvw,0.0258,0
NQzch2rOLQI,-0.4898,0.9828
3119v7eiRXM,0,0.25
DBR7_cz6oRU,0.4588,0.6523
anKUf3d64Bc,0,0.1027
vjgF-hG0Jco,0.4995,0
JOy7D5LaoXw,0,0
VeNi4PfNMqI,-0.4939,0.8398
OL_O__yPeQM,0.765,0.9325
yZJeZ1-EkFg,0,0
h0V4oHFGttE,0,0.8329
hicPPcNBHkg,0,-0.296
YSZBwKDtH9o,0,-0.296
S83xpv_NZSo,0,-0.296
QR8sRWsH5L4,0.2023,0.5267
BPx5WwJ_2K4,0,-0.296
SxjF8CCRuz4,0,-0.296
Yv5mzZZDXX0,0,-0.296
AKqohIEaFyk,0,0
tlwrFJ4XI68,0,-0.296
V8Fyi0sDlhQ,0.34,0.9956
qCCHJu3P_Mo,0,0
KPLs-SlBeuI,0,-0.296
z4OqsnPWfvE,0,-0.296
xjcUdYA_Xe0,0,-0.128
erdL1udErIo,0.8176,-0.0772
QVz3h_Ejo_4,0.4588,0.7184
wst4TYD1yaU,0,0
PCQs3vSJ6xA,0,0
I4jQ4lBwLkE,-0.9042,0.2558
I3lFBq7_CPk,0,0.8268
__mB0cOHCkU,-0.5871,-0.2406
pp2In7Qh1Y0,-0.4574,-0.4019
px88XsARHwc,0,0
9OCCVBjadSA,0,0
UW2jfO5jsIA,-0.5994,0.6319
TZz-b-sA0kg,0,0
078zUNFEhFE,0,0
ebUrcEnTUdo,0,0.9546
AtDMTZQj64c,0,0
-gBroXIJEVQ,0,0.4199
y8kYOllvhRk,0,0
_nPeIoyHI74,0,0.7683
Eue6Zcyru9k,0,0
yixveYOFU5o,0,0
-M7aV1_Kbak,-0.128,0.6597
6TxDkUHiM3M,0,0.836
7sBQJ79gC5Y,0.4199,0.9854
7ekz9k6_wm0,0.296,0.8271
DUsseMZwkqE,0,0.9352
E05kz2A8bBI,0,0.9675
naaG5XAZfos,0,0
SR7PgzziJ2o,0,0.8655
pMbtrK0S8Zw,0,0.9166
6BsuQX7l9Go,0,0
k8MbCrA6XwQ,0,-0.7088
BWeYTEq6kOU,0,0.6369
aZOGcaU7q1A,0,0
TMT9MNM-NHg,0.5859,0.8992
IwfoaQ2GyTU,-0.5106,0.9176
RzbXDMJMeTY,0,0
vPg4hpGRz10,0,-0.9921
dIgZZo5g-24,-0.6016,0.9905
dnmGG3osFfU,0,0.5714
r9zX5PueHqw,0.2023,0
797KnoCgnOY,0,0.9231
DL8L5ZHRMG8,0.6369,0.9802
F83I4QhUtOc,-0.4466,-0.0431
2BUKDGTaz60,0,0.8608
S995Zjz7DSY,0,0.9237
aR7MPZzF6xc,0,0.9722
AfG8XHvjotQ,0,0.3182
0P21YhMjqAo,0,-0.5994
w7z271v5RAg,0,0.765
ITlf2dQ6yAs,0,0
Q7ANOW9iV4Q,0,-0.4184
pk0CzzBGWmk,0,0
6dnlnnKRhFs,0,0
zrTYPm-SJSE,0,0
w4Zh4EfikKI,0.6369,0.6369
WLh6qqJRELA,0.128,0.9957
tSQQ0KSdb4w,0,0.8708
cED3_dgHUDQ,-0.34,0.9705
1geq4Wv9Gpw,0,0
wKSapFrqiuc,0,0.197
scm2dNzFBKM,0,-0.296
gBy__dFDT6I,0.34,0.9405
UyluhmHrVcc,0,0
AgzYd4AzlnM,0,0
eKCAuNM9xkc,0.2732,0.9931
oUQ0ehsd1LQ,0,0.3164
WxWdWv-iPrI,0,0
HBVoHoAauuw,0,0
nKleQ1MXMCs,0.6369,0.6705
eOYwNKgMovo,0.0516,0.658
3aD17cvTNgY,0,0
ZeqJ3gzDT94,0,0
Z8pGgbDUOxw,0,0
LA2rmElTE4k,-0.5106,-0.5106
LFg96fzoUHw,-0.0688,-0.4545
6oPJjkyBIVI,0,0
ZYniXBJTnbo,0,0.4184
o7hjWxVnsJA,0,0
uBPrZ2jMKkY,0,0.9661
W6heyJhWcRk,0.4019,0.765
KbMYzMUu06Q,0,0.9315
XGCY9Cpia_A,0,0.838
1-rYOnBs-AU,0,0
xenAvGF878Q,0,0
oFmh5HigteY,0,0
f3lmfMrhjrc,0,0.9953
OgDbtL-RsWw,-0.128,0
5mpq_4rzB1U,0.6369,0.6249
KN2jyw6D1ak,0,0.7184
wL_70mlyhTQ,-0.4753,0.9711
I7u5ueEsUOU,0,0.6297
a8a_vRg_Bac,0,0
cgVsZUIkaAU,0,0.25
w_5MqfgSMco,-0.6249,0.9021
VQ03VmNCuzY,0,0
PsW3WSauiJI,-0.2732,0
TOeerwBjjiw,0.4404,0
QcNSuQZjKVk,0,0
HtVyx7ckRlo,0,0
rhC9KVo7S0c,-0.296,0.4404
NaKcO6MXO3c,0,0.4273
FTCJLrA5VDU,0.2023,0
bAxiW_-djws,0,0.3182
mdWLrIMBIVY,0,0.4215
ax2h0ocyntg,0,0.4215
JReI71JJXsw,0,0.6369
uMtxxyBBRHY,0.34,0.8957
1Hb3Ue3YTnM,0,0
QRPBFxZeWJg,0,0.7264
LQXvAB3n6R0,-0.3971,0.4574
bNb_GuGo8Oc,0,0.8005
1tUdCyfl6JI,0,0.9264
Bo4D71h-V-0,0,0
0It3PkrksF4,0,0.9644
h9LTDAZHV7g,0.34,0.8957
v0EL9MDDSbA,0,0.6093
EWoXNwU2tvw,0,0.3182
QR9M7rDON1Q,0,0
d34mq0h5eiM,0,0.7964
OhM9cJqRtrc,0,0
Hub3su7gXPs,0,0.7964
5Y-f2RSF1rQ,0.4939,0.4939
puJy3wfoOYY,0,0.9657
rvi78MmRHA8,-0.3503,0.9568
y--zfZYzRiA,0,0.7691
UrrcxhhxnnQ,0,0.9816
RUCm_3ePYio,0,0.1002
G13EZcpaDgI,0,0.1002
WXm89-utswM,0,0.1002
GI2YB60o50o,0,0.1002
f9TFuAVagS0,0,0.1002
xFbJoXJBIIA,0,0
kzzsBzgjA6A,0,0.7319
WUIK5XUrIM4,-0.1531,0.9874
OYirwDFKEX0,-0.4767,-0.7901
NoFxMX2ZEXQ,-0.5106,-0.7337
8p_otzhYNjE,0,0
wgzmVhOOPSs,0,0.6706
BXrxvWt5IKA,0,0.6801
4xkUIegJ2BU,0,0.9893
ed-9k4WLPs8,0,0
iMihrxruiH8,0,0.9958
KUgDzkvnVwM,0,0.2732
Ra9UVQ7aH9o,0.34,0.8957
qNZIJmEZ91g,0.1027,-0.264
Dut7GFXmHAs,0,0
UChScuFMztA,0,0.9201
XhVahjyZVaw,0.4404,0.9564
wmRkQxRZQWE,0,-0.4039
-2Lhy7HeHxg,0,0.5574
wxe4v0-I4MM,0,0
FleYzuXTFfA,0,0
EKmSGtX9MuE,0.4019,0.9507
O1Ug7YxE1C8,0,0.8898
AdGQ43smLoc,0,0.9867
Knscd0mZUTo,0,0
NzwNq1RgB7k,0.4404,0.9287
ZnsEq_iNoBc,-0.8481,-0.9994
ETNuFR6MFNE,-0.0772,0
Ws7KspCSGbQ,0,0.8825
wtcl5NEN3bI,0.7506,0.9947
COpY26bZKgY,0.4019,0.3612
kP9rAO3Mql8,0,0.5514
DQZLqg-OxFs,0,-0.5448
rXGB-DYLLHg,0.25,0
d8ViqE4lDrk,0,0
FxOYWf906Ww,0,0
vFl9L3Wub8s,0,0
7NySwfBH3qg,0,0
PmyJdXfih1g,0.4019,0
i8GQYt3uAKc,0,0
x-yfnTW4po4,-0.34,0.6249
8tZ6T5Br6WY,0,0
5WAzoKz1y1g,0.7875,0.9344
767nEDej0VU,0,0
lpVaV_fWqIQ,-0.5267,0
rINqu-mqIZc,0,0
l3pNsRiJu3c,0,0
pXdX8vpYeOA,0,0
2nOaJre5XzI,0,0
tYkg0oDUXs8,0.4404,0.9904
u72R9Zl-lWY,-0.128,0.8741
IxC4UOSA5x8,0,0
2JM2oImb9Qg,0,0.3612
SuAKfIvRXuQ,0,0
NmSnKx2jELg,0.5411,0.7037
Xm46eaDAQ9c,-0.4019,0.9297
kM81sVHZuSc,0,0
TYhi1_q7vH4,-0.3182,-0.2942
ZlRTt4HEI_A,-0.6833,0.8986
VFDmdufw7JM,0,0.9384
OfvsuZ8cFdg,0,0.7603
W1ORAODk1HM,0.4404,0.955
WIZ2cW9Vq7w,0,0.6408
qULafv_l05M,0,-0.5672
F_1lhHJpPtk,0.4019,0.9883
z5B_XeWh4-g,0,0
4sdgjf9bYzs,-0.3182,-0.7737
cak2Jlm8e9I,-0.6705,-0.9907
M9nzsd0vCaE,0,0.4574
nBcQtdqcE2s,0,0.7645
7yRt6H_yX-A,0,0.9609
NhM0tQ7u8CY,0,0.25
RrJZJtY6u7o,0.3612,-0.128
l1K1M4Mg7FA,0.6808,0.9848
Jbrtp5PcDp4,-0.4767,0.897
YWWed2uN87k,0,0.8773
az_hPDqR4KY,0,0.9992
i1Ko8UG-Tdo,0,0.9646
q1pwfdbY2gQ,0,0.8967
iI0QODHAflo,-0.5106,-0.9846
96fRSpuF85U,0,0.8217
-khR07GWIh4,-0.4215,-0.5388
fMFahhTqsTk,0,-0.7526
XPNpyD1OW00,0,0.7672
iLyTEb4qYz8,0.5994,0.3818
rwc56K2tZE0,0.25,-0.9244
pp2carUunSs,-0.25,-0.4588
94uDge5ge9w,-0.0258,0.8283
ELwM4EEWgnQ,0,-0.5156
J5KEnqeWyeg,0,0.9901
hFMlAnxbGow,0,0.9423
ARW72-m45kc,0,-0.8565
nWsz1B9EqQY,-0.5106,-0.5525
4qHdbEpfTZY,0,0.8726
mgfPxoS39nI,0,0.9797
Yrn17F3sH98,0,0
nIq6i3hOOxA,0,-0.2185
6BEdC9ZKkTI,0,0.7125
AaCwLo768L4,-0.6808,-0.8877
OozUdHsj_Yk,0.3182,-0.6409
5XhcDgjhe78,-0.4019,-0.3922
pkP9nj7TX_Q,0.6369,-0.9617
8Tb4YB99Qxc,-0.5106,-0.4151
dwodt808GOA,0,0
zcDhr3LKThw,0,0.2103
mALKFr8SE3E,-0.6486,-0.9269
U_IbIMUbh-k,-0.4588,-0.4588
FD0-NSZJwPQ,0,0
UWcBtHdPSKk,0,0
KZES5dW2exc,0.4404,0.5277
55pucOlWnvI,-0.6486,0
aURf80vpRxk,0,0
JVWDZYaqNf0,-0.128,-0.128
FzNWFlgtz08,0.4215,-0.996
--oi-vdBFoQ,0,0.765
lpOl8Gx9wRo,-0.34,0.75
mFKsOLdBeT8,0,0
Rt8LFmCeYdA,0,0
CSUmo-40pqA,-0.4215,0.9795
_UnP1PbRwtE,0,0.4019
br5xavLFqCo,0,0
GbPoewwJsWg,0,0
NV5PBWWXupQ,0.7579,0.3182
dh8WgK0RwvI,0.5766,0.6523
F3s8Xrl2Ffw,0.4215,0.7506
iIFBhmsG1Cc,0,0
LVgzOyHVcj4,-0.8934,0.719
1CWCgWKdeFs,0,0
2PAMXI5Jps8,-0.6588,-0.6114
T-bVXwKs-i4,0,0
f_hgjnmjGL4,0,-0.2732
eAdKE0FDaDE,-0.25,0.5919
EXOYrzNLZCA,0,0
a8F1zBQuM_g,0,0
Z-LlvujnJjc,0.4588,0.7003
w5QzktspA4Y,0,0
2g-hWBMXsOQ,0.2732,0.9336
tuuQ4R2lUIM,0,0
gyD9MPILPqU,0,0.4927
wAA5mo-oNN4,0,0.9915
l9tGMai2xxk,0,0.0772
NhNDsMlFgMk,0,0.3182
oTKZv_DdwMI,0,0.2732
thBj1hnm7Zk,0,0.2732
xorb0gtBSf8,0,0.2732
2AJzTtxGho0,0,0
dmSNAy0vCng,0,0.9843
gSfKfGrW97c,0.5859,0.3818
-G8cLQZ2Djk,-0.2462,0.4451
gbduWRlGc5c,0,0.9666
VOb8JPgyAGQ,0,-0.5095
9jpZWSKqCuA,0,0.555
KvjcAevMZC4,0.5622,0
8VNSkCBXtvA,0.25,0.3182
5D1paXvQae8,-0.6808,0.0258
slHLZZWO59w,0,0
mJdLlclIYmw,0,0.4574
oUF4EK8z0Uk,0,0.9871
FYqJ5fwR4Ps,0,0
X0uk6le4BOQ,-0.296,0.9452
F_D77sBlC6M,0.34,0.8299
3Ujxfz1HbJI,0,0.9571
pbmai5hLlxw,0,0.9894
MmpcfXFmX0A,0.6124,0.6124
p8g_r2TDMv8,-0.6739,0.9209
EEumAt5XCbs,0,0.6768
B6UUzL4pyMQ,0,0.983
axdT5FKsZiQ,0.25,0.25
Ezk5VmMfj6M,0.34,0.9217
OnKlxK1ufIw,0.8442,0.9552
YYEQqnvFwqQ,0,0.8809
76X4JvjpXug,0,0.9655
_FLo14GMYos,0.25,0.8553
3EVDQrDNk-k,0.0772,0
VW2rvCrwzIA,0,0
90ySsQ_7XRw,0,0
M8WvuC7hy2o,0,0
gsNuhGxWwhY,0,0
5mE-IlS8mAo,0,-0.079
Eqwsk5Vb_2Q,-0.4215,0.9994
Cffd4FMFOhk,0.5719,0
jzdSHIaYEww,0.3595,0.9802
gfQ8u__-47g,0,0.9176
GpQflIA1aXU,0,0.7424
VNIbXr3Ci_8,0,0
egjK-lm6i1s,0,0.8608
0MMLpIjhgdg,0,0.9322
qMvV_Fj-pAs,-0.8692,0.237
4pgX60AAIYo,0.4003,0.6159
LVFJhgsom18,0.4404,0.9618
UfDMcvsQloI,0,0
n0qJRLg960Q,0,0
FG2fmHLjAH0,0,0
vPoUg1SDJAw,0,0.9604
ZuhQQzZvOU0,0,-0.296
2fxTW7g7kXk,-0.4466,-0.9049
znaZnPHOLGE,0,0.6671
91tstLakKhA,0,0.5704
-JkWJkH2wmI,0,0
t4yoeOPt0TY,0,0
QdD7jWav6qQ,0,0.9516
EQRU-SiNheI,0,0.4019
OIFWMboJIrs,-0.3802,0.9778
YG-4Of-rJA4,0,0.2023
lNvVd5omIQo,0.4466,0.9186
sI7kFUFA45Q,0,0.7351
zcVgD-5RvOQ,0,0.7351
_psXn_VJ_AE,0,0.9535
wQcab8wuUVM,0,0.6996
pl6ZNz6FRJQ,0,-0.4588
dHGdjwWOaG8,0,0.7425
FLRVXW_1F0U,0,0
Xe1g1JrRRkY,-0.2716,0.4957
AUowSNGe0PU,-0.6486,0
gUpCi1ImduU,0,0.6249
Dm1sTwFuLiA,-0.4588,-0.6523
pg4_SCocgyk,0,0.971
wAmMwQSLt1w,0.3818,0.9889
Al2mVOywVZI,0,0.6369
FPOjgptXOGw,0,0.6369
aqmF2xKVbC8,-0.3182,-0.9022
LMUgGAdLPeE,-0.7906,-0.4215
GKSnFNjbeXo,0,0.5622
C1-RDWHcekA,0,0.9717
HTzoVVQbA30,0,0.9967
PQDFjC3ZlGY,0.4404,0.4404
t9DY6r2jqqI,0,0.1002
bxJpTOGagIo,0,0
NNqhURzgEOY,0,0.9814
ebILIKHi9wo,0,0.9812
ar0jd9YOeUI,0,0.9908
SLhervyxoUw,0,0.5622
Je0eNg0cepc,0,0.1002
I3rCV9_a19s,-0.5574,0.5994
KO_EBVqOi2c,0.7906,0.9969
xPeIm20TYjI,0.4019,0.802
sWqjZpBtcxc,0,0.2681
3rj3n9DBD_0,0,0.9398
-4cJb25uzcU,0.4019,0.765
Foe-bFUKVBw,-0.5106,-0.9868
RIu7MY99VEI,-0.5106,-0.9874
F1sMAObzH6g,-0.4215,0.5989
