channelId,channel_commentCount,channel_viewCount,channel_videoCount,channel_subscriberCount
UCFiy_ZW5NqHoC1r9uR3APWA,0,2972597,15,7240
UCNP6pwOrjGmRYSrsVNUgQ_w,0,82742714,78,416798
UC9_Axsvow45pAm9ccULzUew,0,92078505,284,188094
UCq4ImIRmhz48yfqkeacbxvA,5,7049258,719,112380
UChGFcMy5PwXpCE5CIQ27LaQ,0,109880,96,2450
UCwVmlUsC4_tgLoArEGUFnUQ,0,6561,1,17
UCtMqLzbWtsd4dy1u52UQnCg,0,22578,112,158
UCxmIUDOF_t7_JksFlh5QQZQ,0,12202,55,37
UCl1cn7eDF4wdgJwrZ6QbuWg,0,993,11,0
UCl1cn7eDF4wdgJwrZ6QbuWg,0,993,11,0
UCg8vIIlPINVqFAqQJN3qCzA,0,5124571,83,5719
UCTc7Rp_VV5D56hO5NBepdbQ,0,96227730,402,312948
UCEARFFcL8g0sGy9CnZjiq9Q,0,9641527,379,25051
UC607Gii1uo93qDqiGR6-c3w,268,618757686,249,5219351
UCKJQwcSwfcSYouUqjFYzIqA,0,4178835,479,4802
UCU8PFISdwVu66Zg4cyVbzsw,0,484891442,616,0
UChDfWW79NE2f0s9Zn98FQkw,0,692030,53,16679
UC1PyzjEEsczCGFyMR2q4kgg,0,192035,6,51
UCFakB9XL0kQxxBLctPBYwOA,0,1484618,98,1551
UC4VBnQs5mR2dn41BerPCIYg,0,16039,26,34
UCAHmI3MPpk5h2DzcseyXAgw,146,6687859,773,56480
UCkjY3g9d1ypLHbPvXzxybVg,0,34738845,2006,197724
UCinGirg11ZXQ-QTGx7mGAzg,0,846105,99,4691
UCgcDDC_pRAIF__KX83e6BXw,0,4113,118,146
UCHBGd-uJ7xMNbA5p_U0nJIA,0,16711,170,0
UCzxTb-ZkM_IYLfH-zsgk9lw,0,6177,11,17
UCi8e0iOVk1fEOogdfu4YgfA,635,8068867027,6627,10887611
UC-lHJZR3Gqxm24_Vd_AJ5Yw,289181,15029844393,3151,54638343
UC0rdUtnXyfzgQQz25wrkbSQ,0,445077525,694,272160
UCpDJl2EmP7Oh90Vylx0dZtA,4991,10447843124,7989,16894128
UCSuSsMy7p_AC-jWjd1YI4EQ,0,50173896,122,81260
UCtwQvkMG2Ksbe2HhB1WJlOg,0,96259323,381,654576
UCjTGMYuyazxlDNL03AJDEjg,45,29468357,224,83833
UCzH3iADRIq1IJlIXjfNgTpA,13835,4890507038,7331,8990230
UCwFDFPDdhBkcJSBvoUiAegg,0,4391460,74,7745
UCGBpxWJr9FNOcFYA5GkKrMg,306,411888424,5063,1238111
UCLmEweXWH2ITPI4O_iZnM7A,0,798956,21,11701
UCtwmze3hCYoI87uuYkcPFPA,27,73425775,2505,393547
UCFZVqVrTIs9YUCRBwuDOoOg,0,288185,117,4164
UC8EN5RlJUrLxkK_KjObeQPA,0,17989,8,248
UCX7jDLmmoImKnMubL995P1A,76,9401382,402,48683
UCHi4cLf3CeNVTvTX_mt0Fmw,0,13795,12,65
UCMrY03_3_WjnF67hcy_uIEQ,0,406446,1351,4778
UCA6QlxQqnyoZ3BvPA_Sej5Q,0,130301,55,327
UCBbqfQ8vwyAD2vGhuFyUgxg,367,450771249,74,330070
UCk0NsDJ0kam8VmSd9WArDRw,0,14757983,11,56671
UCZKdxkPSW9eaVFxdXed7cBA,1,78065842,135,26330
UCYzPXprvl5Y-Sf0g4vX-m6g,266,6897533396,3020,15152994
UCMRcI_RLEvXDMCbHumWkLMg,0,130503702,1208,101537
UCou-7WkSVQ-Bp3gAKIe32wA,0,80034584,134,779685
UCHcMtE3EiKmqrJZBZyUBuRQ,1136,134378483,1045,328727
UC2tX5NYurC8KSfpQpRkc5sQ,0,747764,2,3452
UCielaKmgNTfdtAu0SsGdarA,0,716792,37,658
UCuwpmcOgF0QZyh7jLnCAtpA,0,537342,16,1250
UCLpaz07MxgpGdBloaoy_wYQ,0,194789082,1785,361942
UCxWXwlqIYVjclhsOUB9RSjQ,0,127832799,1110,94106
UCPunCFxR74aIufc4UQHR7YA,0,7236255,210,15287
UCqOoboPm3uhY_YXhvhmL-WA,12594,1139788802,7242,2300277
UCjT6zMyCp5Mrzy7TJSWCkAg,0,16944812,371,25346
UC1-34EUxbl81v02EXowfoyg,2,69850185,432,288508
UC9SSUKnJIJxUjTD3eBaymLQ,8504,12792686,1560,36501
UCe_3CoEeinvPMze2u_aENBg,3,10309768,113,41775
UCMrY03_3_WjnF67hcy_uIEQ,0,406446,1351,4778
UC9Qt6syysPOV80nPzFhncOA,0,6163664,1450,9303
UCfvnxD62sewiDUSvMtHWI4g,0,879,5,3
UCMrY03_3_WjnF67hcy_uIEQ,0,406446,1351,4778
UCMrY03_3_WjnF67hcy_uIEQ,0,406446,1351,4778
UC9Qt6syysPOV80nPzFhncOA,0,6163664,1450,9303
UCovTQmU1LK8qX0z8Jxxrs2A,11,1508454,360,3884
UC-ZGkwWSE01hpp9rjVxlXQw,0,0,91,80
UCUxMKrXEeSi8N0bqbjrLF_w,0,91619032,113,293053
UCHeLSUsUm_i036m2cBDz-vg,14,301687643,158,2509429
UCYLqa7tZqSEhXg4pgOGya6Q,0,296770307,419,513011
UCJFp8uSYCjXOMnkUyb3CQ3Q,0,381398181,836,2569577
UC1-34EUxbl81v02EXowfoyg,2,69850185,432,288509
UCcTLEZajzuTwLMoflDj7VSQ,0,653332,274,1411
UCYQ73sCV66jN7HiTXLZwj4Q,0,835483,320,19088
UCk0-n5liRVfubrwhYe1tkJw,0,7784432,250,8094
UC8eT_rbSZdTBVffgGt6Emyg,0,47057,35,204
UCXa8crAYpsiM-7B-GZCoQrQ,9,309567,143,2037
UC9Qt6syysPOV80nPzFhncOA,0,6163664,1450,9303
UCA6QlxQqnyoZ3BvPA_Sej5Q,0,130301,55,327
UCA6QlxQqnyoZ3BvPA_Sej5Q,0,130301,55,327
UCq719ibM7P57LehT1JMHAzg,0,70,4,0
UCA6QlxQqnyoZ3BvPA_Sej5Q,0,130301,55,327
UCA6QlxQqnyoZ3BvPA_Sej5Q,0,130301,55,327
UCrG8mytOLrC_t5vu7To4ajA,0,62049575,434,197848
UCTF6NsmVUuN6vb3gdKWnzkw,0,18596445,221,38984
UCLgNmqtFa9vxlDWQ4bxLuYQ,5,133375126,701,148332
UCcTLEZajzuTwLMoflDj7VSQ,0,653332,274,1411
UCGngnM6btspAFbef0jReD2w,29,13233964,3669,21637
UCA6QlxQqnyoZ3BvPA_Sej5Q,0,130301,55,327
UCwYvucGDUXDlkUt4oCpBGag,0,39276883,8,57312
UCY30JRSgfhYXA6i6xX1erWg,1377627,6380794866,869,22623673
UCP8dEm4e63fY8rG-cQXgo7A,0,85175182,89,1069084
UCCS9Ub2LWKcLyo9-66Rt76Q,0,7005112,357,7131
UCdxi8d8qRsRyUi2ERYjYb-w,0,3915358793,1435,7401435
UCOmgFmujG7IRrz4zeDfi-YQ,0,49818338,223,0
UCXIYLgIp6DYZHjmUUUXErmg,45,243644171,477,1545682
UCamld3y9cWyPy6J-LBye-Mw,0,8445212,126,205354
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71690
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71690
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71690
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71691
UCKaneTLJ0y5HT2jBiD4xBxg,0,6578002,357,28454
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71691
UCA6QlxQqnyoZ3BvPA_Sej5Q,0,130301,55,327
UCZa90hCvnx9irqRAPnjpsFQ,0,90724,174,333
UCA6QlxQqnyoZ3BvPA_Sej5Q,0,130301,55,327
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71691
UCA6QlxQqnyoZ3BvPA_Sej5Q,0,130301,55,327
UCA6QlxQqnyoZ3BvPA_Sej5Q,0,130301,55,327
UCfAQjk8u5snhS5_epf1o3fg,0,75611,3,84
UCqjjyPUghDSSKFBABM_CXMw,242,1476021904,120,4248523
UCjB_adDAIxOL8GA4Y4OCt8g,10,996486367,2417,2664864
UCQub089A34h-GIXdkz9b3Nw,0,11143013,907,39216
UCQSpnDG3YsFNf5-qHocF-WQ,334,145124678,455,1360903
UC_NxJmAkRmhJ-l981uJEilA,0,4065849,378,16827
UCD2Vp9ZhYuyVPM6mqXQYvSg,38,986103,75,1672
UC0LKzPzCaxEWJ6JzRsXWIYw,18,17233643,459,52706
UCXKJrYczY2_fJEZgFPGY0HQ,4,57726560,15298,46633
UCM4nHRWzIYhwzEk1jMMCu9w,0,40218,221,444
UCkYDPQtopsg4wT6UKI-e7mg,0,16150199,509,97265
UCDRbNGFusqlXX4a5vwi9ouQ,2339,2986987733,1041,3624342
UC7_gcs09iThXybpVgjHZ_7g,0,54045961,105,833402
UCAnLirDjankwcVDbRN58Qxw,31,32246096,418,172594
UCICNeOnowBsX_TBAbH54EFw,0,271866,47,11025
UCVfNyFL741enUgD59wM3Odg,0,510385,91,9061
UCOD-67nQoQI7IwlvZ_xYr4g,0,440048,85,1953
UCJbWaTrDr_2gHrhwsDR9KpQ,0,288304,138,3529
UCmnlh--QKoW8iZBoI_VbkZw,0,4789,88,14
UCXzW1yP2WG_W9pd9yUNWcww,0,3790278,131,60777
UCnYZGfwYfGQl5MoNCjYHthA,0,315514,36,919
UCdTMTFDB76Rb-74vQHSsSeg,490,3595722,233,15590
UCaTEzQ2l5uvEIVg5diys6dw,43,1437855911,397,1912008
UCbI2XhhZwo4NEyg3oNv2Tsw,0,670196092,279,5902611
UCfr55bMg3ILQB0Z4KyIUQOg,6,1291252,145,6396
UCgsnG6ZaIHogAPxpVYWpaLQ,8,204465,117,352
UCHBGd-uJ7xMNbA5p_U0nJIA,0,16711,170,0
UCxSz6JVYmzVhtkraHWZC7HQ,0,665228421,94,8355868
UC18k1PkmSegPj7DgDpHCk-Q,0,413775734,291,303528
UCpnCB7LUzjPpCNjDpRB4jfA,364,10702164,205,8151
UC1xcV34QaE2icXZ21eSvSSw,1,12348575,115,50268
UCjg0bNbTCXx0qo9RUOwAu8g,0,9102022,581,5564
UCa-1gC6o7dAz0Psw1onpQ8g,0,39966491,282,202768
UC5WHah3Uq2MsHSGA4cqYNvQ,0,939336,236,7129
UC4w4yjR3jp45WgYboFwXMZw,0,211660,41,3288
UC-ZGkwWSE01hpp9rjVxlXQw,0,0,91,80
UCIK4f5JYU2sp00UbaKZzRLw,14,237907066,118,171194
UCe52oeb7Xv_KaJsEzcKXJJg,774,2590768397,28845,3102543
UCZLPgfs2nDJL4Jav6oAO-dQ,0,5443211,174,46155
UCu0MpsL_xFm51sT8WxaR1Tg,0,176251,19,410
UCZ5HlN6pWSAaguLufLf-FHw,0,364259,22,132
UCo6K7x4PYm2uZd9QRlDsokw,0,42377,21,100
UCIjUkPx6f53sres4rwIbZdA,0,307380,42,730
UCC43oMo8AQZnOWq4BYPpR3A,0,12226,1,17
UCusHVOGgmhrGWGCo1POBVPw,0,79499237,3514,0
UCY_G63kHdwtD4VOLBGk3Vgg,0,4249986,97,24720
UC4w4yjR3jp45WgYboFwXMZw,0,211660,41,3288
UCIjUkPx6f53sres4rwIbZdA,0,307380,42,730
UCuoH9aFpJT0HltXb0XrKRNQ,0,537096435,22,2152428
UCJ0uqCI0Vqr2Rrt1HseGirg,8,2605251507,1807,10151572
UCg7pnMiPWvB66rPykBbKvcw,0,2943649,2,3703
UCPAa-a3IGoh78Jva5VrbxFw,0,98791226,177,538581
UCV_64Emay6e8d-pHYGQaWbA,0,5664645,217,114702
UC8X7_kYHDkoROOknb3T7WRw,0,65300,40,359
UC4tQYFdQZpnW4nQemZCLeEQ,0,1558501,230,3693
UC4w4yjR3jp45WgYboFwXMZw,0,211660,41,3288
UCb5DkdbEOBNoOY7RGkGN4pg,0,28919954,1306,120581
UCcIbMAd5E6cOaJRuIliW9Lw,2,8529267,84,50527
UC1-34EUxbl81v02EXowfoyg,2,69850185,432,288510
UCGfGq0ciV1yVcZmsYKplyHA,0,22782,16,189
UCRggxhdYIz0zSvUgJmCWMGg,22,112002701,39,171140
UCcvNYxWXR_5TjVK7cSCdW-g,61,1395527102,2505,1547633
UCr9uVEayfm6XcMz9sgDd-AA,0,45155880,35,264360
UCc6MuqODO1keXLYmLJ3RlKA,2,4508,19,10
UCa-he-QLwDDLcpHgoOtEfWw,0,1319689,43,32516
UCG6nXwLdu1yFzz9epjCMx7Q,0,172082,4,973
UCJ4EEp5mSEo5GQIx3OIhD7g,0,209759549,921,356048
UCxJzk242rxB7ek4J5wxxChg,146,3611547,44,10359
UCFKn479v4C78N9FPVlIxjUw,0,3747879,343,21735
UCZ5YxN93NhlLbWjfKLw4REA,0,360682,16,0
UClQMNIPzABe5FqUrOO0yEiQ,0,66400033,311,248782
UCxUWIEL-USsiPak0Qy6_vVg,14,10848357,807,90819
UCIjUkPx6f53sres4rwIbZdA,0,307380,42,730
UCvkGOw5JmJ3TPdXNiEFwq6Q,0,1669191,170,20637
UC84wVkNVmJjrH0FpWGP1dQw,0,12137153,233,14856
UCIjUkPx6f53sres4rwIbZdA,0,307380,42,730
UC9Qt6syysPOV80nPzFhncOA,0,6163664,1450,9303
UCeyb8LzFu43Kz8dZ-AfcusQ,0,89303,102,403
UCRO3qFvj5rag-TAsmnajUsQ,0,0,13,139
UCIjUkPx6f53sres4rwIbZdA,0,307380,42,730
UCeyb8LzFu43Kz8dZ-AfcusQ,0,89303,102,403
UCgXyMl3Y2kRHkK08F_Ct8Pg,12,464250692,765,1770036
UCsaoYBUHz_lVB_dOmFwA9Zw,0,158040919,6466,225141
UCAsKBpp-LbFxg9I2aLaf0Iw,0,7046774,284,63773
UCRO3qFvj5rag-TAsmnajUsQ,0,0,13,139
UCn9NaNXQdZf34XhKaNTLDXA,0,7380,29,60
UCjD2KyAEm84yVH8cTilID7Q,619,548468958,1472,1564063
UC_evgZAYks8S3mTyZ7UM_dQ,0,1743367,41,6805
UCjt7bEwtlk6A6f_CiY2ZOlQ,690,114761617,1799,950222
UCM7zBj-Q_BNmE3fLUmlvMWg,0,50440,2,10
UCjjQxO6nHLkFji6ntfW6hoA,0,12080,44,143
UCGFBxVecpNkDAopJASXZ87Q,0,746206,15,2924
UCJ6nMHaJPZvsJ-HmUmj1SeA,4297,585530105,1001,492470
UCISIN9KpIFaZM8tFXXvcE_g,0,4986166,8,36436
UCB_TGajnJymiSmu6zWkjW2Q,45,73600479,997,207575
UCPunCFxR74aIufc4UQHR7YA,0,7236255,210,15287
UCSS5bClU18vNQuRS3cyToAA,0,862798,215,1049
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71690
UCtYheoqDied4hMAtTcU5Tiw,0,32812,16,254
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71690
UC1_YtRdsicpWwLxmijYtOaQ,9,4124437,469,21563
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71690
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71690
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71691
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71691
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71691
UC1_YtRdsicpWwLxmijYtOaQ,9,4124437,469,21563
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71691
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71691
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71691
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71691
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71691
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71691
UCXFXISrn12qSQGmn9Bdc8-w,0,143,8,5
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71691
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71691
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71691
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71691
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71691
UCO4AjeljgqgiowEf2yfvYHg,21,378719172,59,698983
UCi8e0iOVk1fEOogdfu4YgfA,635,8068867027,6627,10887623
UCKYb5XBe-5OSEgLijLSoDtw,62,445645593,1325,2239434
UC1J8hBTK7oKIfgCMvN7Fwag,0,104625553,244,499285
UCqhnX4jA0A5paNd1v-zEysw,8195,1432638934,1829,4728803
UCU8PFISdwVu66Zg4cyVbzsw,0,484891442,616,0
UCJRzS65B_Zb1qT099hfCnVg,0,118864,99,695
UCPKvyN45rIRZhHsH0yI7c1g,0,10749133,232,47077
UCz2daX7pxjD88hth-raG3JQ,0,3219896,127,16328
UCcr9tciZbuvJrEVAgIXCp8Q,839,8404558,88,512757
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71691
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71691
UCETDHLH2IydUhS4QBgeb6ww,0,1842405,291,6070
UCdN-RKEorn61nZ3mTw4uq1g,0,102050,37,1832
UCDDMV5tx6hla7x6t75UxSIA,0,1443,4,0
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71691
UCvN8Be8M-C5j0rmNVU43J0A,0,257,3,7
UCe6GzYAdchMQjKbBRKo8W-g,0,99272,56,843
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71691
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71691
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71691
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71691
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71691
UCDLPHv0SrvyUzct8UYQ9R_g,0,193218100,26,520950
UCfwx98Wty7LhdlkxL5PZyLA,60,2546009593,1797,2799836
UCHKsIBnhOfusZtsjFyKpX8w,0,502308921,38,1160039
UCfWPAzQoAdO92EQCHyuSwXw,5,13195839,6,96460
UC7JOTODmlIFJc8u_3BTrXZw,0,538445082,1625,0
UC74bcC7aGRNz4KoRpJsJNEw,0,22725845,200,45964
UCepVy23t8l-CEaASZzfo9Jg,222,284327983,26961,485263
UCf51O3BckQkhYDc1WeF_u8w,21,8313356,1021,15343
UCwFDFPDdhBkcJSBvoUiAegg,0,4391460,74,7745
UCc5vZEM1MLUzCrg_aZIJdeA,230,15924531,825,86532
UCNirOQBP88BVoRZD0GtS9xQ,3,2781414,555,56008
UCxmMteK6jB-CUxDZp5XjuWQ,1,39601,96,121
UCDDMV5tx6hla7x6t75UxSIA,0,1443,4,0
UCR4j5iEnmKCLoF6WJF25ESg,0,36865,30,418
UCGngnM6btspAFbef0jReD2w,29,13233964,3669,21638
UCqhmlFknRAuBvT1grx1jZPw,11,225985674,170,1264071
UCAN9EtZF6VbQDUUz6OiUxqA,3,195728562,174,1831254
UCi8e0iOVk1fEOogdfu4YgfA,635,8068867027,6627,10887626
UCkjY3g9d1ypLHbPvXzxybVg,0,34738845,2006,197728
UCu1nCXnC7Jh-eHZ_RG_4wEg,0,1407,11,56
UCXKUkE0MI-IoN0WDsf4Gxgg,0,144302957,11,120371
UCAHlZTSgcwNNpf8LV3E6kDQ,248,251565195,196,775699
UCiINzlckutjdTx00LUonKQw,0,4236543,218,5428
UCwyOY2hFqQC9QlX_XP3ya_A,0,94564,1,60
UCGmtDrMebeJCq2jgvboJ7Jg,174,65720612,164,149210
UCj7SRe42oRvVow5O3khFTMg,0,303872,70,500
UCO2aFc5wnVBASPQ1_UsLBMg,20,7619177,58,1837
UC5O114-PQNYkurlTg6hekZw,1602,29441359,6349,131673
UCxuuF5zxO5LItA48XUxwMug,0,121002,31,2248
UCWR3vKO4ZP__80CAxtr9F3g,0,46347,191,214
UC5o9ETPIHhjAIf30TX0Yg3g,0,2630561,188,9974
UC1-34EUxbl81v02EXowfoyg,2,69850185,432,288519
UC9Udoz9Xp2uHWf9DnBHSIcg,0,579602,7,2950
UCsDAfDvSjMirzOn41EQqAng,0,146301,54,0
UCjQyoKg38Her282_PUiEI7Q,0,22533098,217,23625
UCxicsGihv6qEmKsNPnIAVyA,0,23980,3,80
UC5JfnfGKV9LQsBKNm1L9EAw,0,3456017,391,37209
UC-tvlGwPyGoW-BYPPt1fs0Q,1,41539,15,52
UCfHBNKX7ee9S1sEfssFh-Zg,40,18431455,143,84487
UC3moXrXW3J441AdM_sE092Q,0,11352,13,63
UCTj4emYS4tn5j0Pqo3vdx6Q,363,2678228,1262,3038
UCaFfSIFZOhlbZHbQY2eaGIA,0,24203,32,203
UCYQ73sCV66jN7HiTXLZwj4Q,0,835483,320,19088
UC9Qt6syysPOV80nPzFhncOA,0,6163664,1450,9303
UC9Qt6syysPOV80nPzFhncOA,0,6163664,1450,9303
UC9Qt6syysPOV80nPzFhncOA,0,6163664,1450,9303
UC9Qt6syysPOV80nPzFhncOA,0,6163664,1450,9303
UC9Qt6syysPOV80nPzFhncOA,0,6163664,1450,9303
UC9Qt6syysPOV80nPzFhncOA,0,6163664,1450,9303
UC9Qt6syysPOV80nPzFhncOA,0,6163664,1450,9303
UC9Qt6syysPOV80nPzFhncOA,0,6163664,1450,9303
UCg-YCxiu2u54f9dcZXVPe3w,10,308783385,1162,470111
UCsRW8ikkc-uISUXtNKBfFcw,0,763668888,868,1496858
UCrMIvoVCPn4wMVsg1eDVcaA,0,3581632,60,56259
UCgs3IPmtyIKxWlRS6Da77uA,0,250512,282,134
UCBM1_qachC_N-2exZLXUkkQ,0,5376,23,3
UCNAg6hwyK7pmfk1gkUNv11g,0,315483,99,2488
UCu-yUy6w5HV-5ZWODPK-MqQ,1,26958,56,291
UCbljQ0ssnyBWhlVMvQ-L3LA,114,49877969,23,97188
UC3sznuotAs2ohg_U__Jzj_Q,0,376996321,141,4425514
UC7_YxT-KID8kRbqZo7MyscQ,15076,7042602382,3574,17095997
UC6qQOTx9LuKMC5p2dbjmSRg,0,23623175,4515,67413
UCh5rE0Si0VSFg50cM5mp3Sw,0,6278928,81,29819
UCToZTtSLYLyRV5xwUcAa9Kg,0,176749260,8997,348420
UCx-ZdIYj1GgF0gSXRIQ-msg,0,520077,34,8659
UCewsnA9dARl4SZf1IOht_Pg,0,13416,59,226
UCh_o9Sl4JWj-z_POZmyTsFQ,0,13706717,78,18068
UCKaneTLJ0y5HT2jBiD4xBxg,0,6578002,357,28455
UCKqH9WGxDt4xyqeLQ4pyu5g,0,660154,49,1592
UCKt6dYzHqHfpcp1lgj4bl1A,164,38765516,250,145467
UCuFm4ARxn306lX_OWMnz0-w,0,752187,160,17306
UC2uoWlDCtn8QuAwqn3T46zw,25,589956145,166,1034722
UC2uoWlDCtn8QuAwqn3T46zw,25,589956145,166,1034722
UC2uoWlDCtn8QuAwqn3T46zw,25,589956145,166,1034722
UCSriAVggapS9Fb43fRB2vyQ,39,433572351,169,1549998
UC2uoWlDCtn8QuAwqn3T46zw,25,589956145,166,1034722
UCPcFg7aBbaVzXoIKSNqwaww,15992,1027706071,849,2783488
UCXDXZXMugeZo2MzSs51jopw,0,8653266,1111,23502
UCF11aKLNCMiv0xpSQUxNMSQ,0,32626291,440,19157
UCZYTClx2T1of7BRZ86-8fow,3205,632707291,1237,4144319
UC9RZRAPdKRM91k1XwbELJEg,0,963846,40,24845
UCy7Fdnom9ZF5qLsBHRdCAOQ,0,1036785,733,3101
UCd5QtNTKS5idxJon05eXagw,0,124009,87,3004
UCeiaG_13oJ-iB9Ev6qqsZzw,0,954992,19,0
UCNxUtj0FAnU6dP-fcnYnRNA,1,25171241,116,57391
UCPPPrnT5080hPMxK1N4QSjA,29,667712421,1576,554255
UCoAenbpfy7R74rM7qmi9Uqw,0,364029,24,3364
UCl04XTW_FMPj9Cyke2V2n5w,0,1755810,122,3021
UCf_67twWOb9eYH-HX562r6A,0,14495476,659,41896
UCqxjkUB6_D7v3NcLNu6Thbg,0,18242961,4264,81999
UC4tQYFdQZpnW4nQemZCLeEQ,0,1558501,230,3693
UCLpaz07MxgpGdBloaoy_wYQ,0,194789082,1785,361952
UCRxSB8XKDyAWGlNNu4KWR9w,0,10761559,334,8963
UCfo_1Ec56ogL1dVjxnUj9hQ,8,19129897,337,23664
UC4s2eIhUvWuwK55sbJLHxqg,0,3949010,29,17765
UConUlNbGDj06ylXn-QyiYbA,0,46125085,224,161168
UCa4VD6LOPNlJ_LmoJpv6WAw,0,46138,1,221
UCaCwP6j9GMl8dGHbkttxpWQ,0,6262,17,4
UCPaJ5g6yjeWb13sZCVDFgHg,0,58628919,7370,136311
UCn5zOEzqL2VQbo12w4uQlGg,0,2409429,111,2967
UC27ffjpw3TCCsPtTxnit6IQ,0,35705,4,62
UCLs4IKoo9ByJ3IQS6u0pRRw,0,4180696,60,35533
UCSI11yVCM5x45_iiL5YcQZw,11,24577203,29,213918
UCUh-JaqgVO1s29x6e49tHCw,0,26671046,796,0
UCPaJ5g6yjeWb13sZCVDFgHg,0,58628919,7370,136312
UCb--64Gl51jIEVE-GLDAVTg,10,151604066,5766,155384
UCntaJcAd4sy5a0Oya58kerQ,0,416690,197,2163
UC7HxeJYU57c8Bx7glIqmOJQ,0,12162,44,79
UC_UMqCvtOdsY__6N2FrWY2A,0,359898,241,1721
UC_UMqCvtOdsY__6N2FrWY2A,0,359898,241,1721
UC_UMqCvtOdsY__6N2FrWY2A,0,359898,241,1721
UCE8NoMFnai3tTuwdiQJ-78A,7798,227644359,147,1014001
UCpBrf-aX6kr0CnkgXn5g1hQ,0,1374559,62,1067
UCyDkyb0BzrCgVFkfIAU1pGA,0,4882659,148,31088
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71694
UCUh-JaqgVO1s29x6e49tHCw,0,26671046,796,0
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71694
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71694
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71694
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71694
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71694
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71694
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71694
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71694
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71694
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71694
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71694
UCHBGd-uJ7xMNbA5p_U0nJIA,0,16711,170,0
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71694
UC5H_KXkPbEsGs0tFt8R35mA,0,1102903926,66,5479194
UCbt63GNsB5wet6NO3dmhssA,235,2213088335,663,2293018
UCb9PvQ2Gv9FDIlwZubVgTaQ,0,466828541,250,468822
UCZvxO6dKz7xEnd2pDrTmKYA,0,1655720,51,2271
UCPibf0rx2kVEXRzDlX7F0rA,0,289350,29,3061
UCfk7SVEyRVxk9NqTUFogegA,0,2003,2,20
UC6xDcdChGI9xEXNb-0uMqfA,0,2091,3,5
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71694
UCjnJwlSN4_FuoE-6RWX_Eaw,0,319710,87,3560
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71694
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71694
UC5WHah3Uq2MsHSGA4cqYNvQ,0,939336,236,7129
UCJY1JCVsIgVgN5ePERZ_Upg,0,20647114,7925,71694
